date,channel,category,customer_type,region,sales_u,online_orders
2026-06-16,B2B,식품,신규,,1,
2026-06-16,B2B,생활용품,기존,,7,
2026-06-16,B2B,생활용품,신규,,1,
2026-06-16,B2B,뷰티,기존,,2,
2026-06-16,B2B,가전,기존,,12,
2026-06-16,B2B,가전,신규,,1,
2026-06-17,온라인,식품,기존,,15,3000
2026-06-17,온라인,식품,신규,,6,1200
2026-06-17,온라인,생활용품,기존,,9,1800
2026-06-17,온라인,생활용품,신규,,5,1000
2026-06-17,온라인,뷰티,기존,,8,1600
2026-06-17,온라인,뷰티,신규,,6,1200
2026-06-17,온라인,가전,기존,,7,1400
2026-06-17,온라인,가전,신규,,4,800
2026-06-17,오프라인,식품,기존,수도권,8,
2026-06-17,오프라인,식품,기존,영남,5,
2026-06-17,오프라인,식품,기존,충청,4,
2026-06-17,오프라인,식품,기존,호남,2,
2026-06-17,오프라인,식품,신규,수도권,2,
2026-06-17,오프라인,식품,신규,영남,1,
2026-06-17,오프라인,생활용품,기존,수도권,7,
2026-06-17,오프라인,생활용품,기존,영남,4,
2026-06-17,오프라인,생활용품,기존,충청,1,
2026-06-17,오프라인,생활용품,기존,호남,1,
2026-06-17,오프라인,생활용품,신규,수도권,1,
2026-06-17,오프라인,생활용품,신규,영남,1,
2026-06-17,오프라인,뷰티,기존,수도권,3,
2026-06-17,오프라인,뷰티,기존,영남,2,
2026-06-17,오프라인,뷰티,기존,호남,1,
2026-06-17,오프라인,뷰티,신규,수도권,1,
2026-06-17,오프라인,뷰티,신규,영남,1,
2026-06-17,오프라인,가전,기존,수도권,3,
2026-06-17,오프라인,가전,기존,영남,1,
2026-06-17,오프라인,가전,기존,호남,1,
2026-06-17,오프라인,가전,신규,수도권,1,
2026-06-17,B2B,식품,기존,,7,
2026-06-17,B2B,식품,신규,,1,
2026-06-17,B2B,생활용품,기존,,7,
2026-06-17,B2B,뷰티,기존,,1,
2026-06-17,B2B,가전,기존,,12,
2026-06-17,B2B,가전,신규,,2,
2026-06-18,온라인,식품,기존,,15,3000
2026-06-18,온라인,식품,신규,,5,1000
2026-06-18,온라인,생활용품,기존,,9,1800
2026-06-18,온라인,생활용품,신규,,5,1000
2026-06-18,온라인,뷰티,기존,,8,1600
2026-06-18,온라인,뷰티,신규,,6,1200
2026-06-18,온라인,가전,기존,,7,1400
2026-06-18,온라인,가전,신규,,4,800
2026-06-18,오프라인,식품,기존,수도권,8,
2026-06-18,오프라인,식품,기존,영남,5,
2026-06-18,오프라인,식품,기존,충청,4,
2026-06-18,오프라인,식품,기존,호남,2,
2026-06-18,오프라인,식품,신규,수도권,2,
2026-06-18,오프라인,식품,신규,영남,1,
2026-06-18,오프라인,식품,신규,호남,1,
2026-06-18,오프라인,생활용품,기존,수도권,7,
2026-06-18,오프라인,생활용품,기존,영남,4,
2026-06-18,오프라인,생활용품,기존,충청,1,
2026-06-18,오프라인,생활용품,기존,호남,1,
2026-06-18,오프라인,생활용품,신규,수도권,1,
2026-06-18,오프라인,생활용품,신규,영남,1,
2026-06-18,오프라인,뷰티,기존,수도권,3,
2026-06-18,오프라인,뷰티,기존,영남,1,
2026-06-18,오프라인,뷰티,기존,호남,1,
2026-06-18,오프라인,뷰티,신규,수도권,1,
2026-06-18,오프라인,뷰티,신규,영남,1,
2026-06-18,오프라인,가전,기존,수도권,3,
2026-06-18,오프라인,가전,기존,영남,2,
2026-06-18,오프라인,가전,기존,호남,1,
2026-06-18,오프라인,가전,신규,수도권,1,
2026-06-18,B2B,식품,기존,,8,
2026-06-18,B2B,생활용품,기존,,7,
2026-06-18,B2B,뷰티,기존,,2,
2026-06-18,B2B,가전,기존,,11,
2026-06-18,B2B,가전,신규,,1,
2026-06-19,온라인,식품,기존,,15,3000
2026-06-19,온라인,식품,신규,,5,1000
2026-06-19,온라인,생활용품,기존,,9,1800
2026-06-19,온라인,생활용품,신규,,5,1000
2026-06-19,온라인,뷰티,기존,,8,1600
2026-06-19,온라인,뷰티,신규,,6,1200
2026-06-19,온라인,가전,기존,,7,1400
2026-06-19,온라인,가전,신규,,4,800
2026-06-19,오프라인,식품,기존,수도권,8,
2026-06-19,오프라인,식품,기존,영남,5,
2026-06-19,오프라인,식품,기존,충청,4,
2026-06-19,오프라인,식품,기존,호남,2,
2026-06-19,오프라인,식품,신규,수도권,2,
2026-06-19,오프라인,식품,신규,영남,1,
2026-06-19,오프라인,생활용품,기존,수도권,7,
2026-06-19,오프라인,생활용품,기존,영남,4,
2026-06-19,오프라인,생활용품,기존,충청,1,
2026-06-19,오프라인,생활용품,기존,호남,2,
2026-06-19,오프라인,생활용품,신규,수도권,1,
2026-06-19,오프라인,생활용품,신규,영남,1,
2026-06-19,오프라인,뷰티,기존,수도권,3,
2026-06-19,오프라인,뷰티,기존,영남,1,
2026-06-19,오프라인,뷰티,기존,호남,1,
2026-06-19,오프라인,뷰티,신규,수도권,1,
2026-06-19,오프라인,가전,기존,수도권,3,
2026-06-19,오프라인,가전,기존,영남,1,
2026-06-19,오프라인,가전,기존,호남,1,
2026-06-19,오프라인,가전,신규,수도권,1,
2026-06-19,B2B,식품,기존,,8,
2026-06-19,B2B,식품,신규,,1,
2026-06-19,B2B,생활용품,기존,,6,
2026-06-19,B2B,생활용품,신규,,1,
2026-06-19,B2B,뷰티,기존,,1,
2026-06-19,B2B,뷰티,신규,,1,
2026-06-19,B2B,가전,기존,,10,
2026-06-19,B2B,가전,신규,,1,
2026-06-20,온라인,식품,기존,,14,2800
2026-06-20,온라인,식품,신규,,5,1000
2026-06-20,온라인,생활용품,기존,,9,1800
2026-06-20,온라인,생활용품,신규,,5,1000
2026-06-20,온라인,뷰티,기존,,8,1600
2026-06-20,온라인,뷰티,신규,,6,1200
2026-06-20,온라인,가전,기존,,7,1400
2026-06-20,온라인,가전,신규,,4,800
2026-06-20,오프라인,식품,기존,수도권,9,
2026-06-20,오프라인,식품,기존,영남,5,
2026-06-20,오프라인,식품,기존,충청,4,
2026-06-20,오프라인,식품,기존,호남,2,
2026-06-20,오프라인,식품,신규,수도권,2,
2026-06-20,오프라인,식품,신규,영남,1,
2026-06-20,오프라인,생활용품,기존,수도권,6,
2026-06-20,오프라인,생활용품,기존,영남,4,
2026-06-20,오프라인,생활용품,기존,충청,1,
2026-06-20,오프라인,생활용품,기존,호남,1,
2026-06-20,오프라인,생활용품,신규,수도권,2,
2026-06-20,오프라인,생활용품,신규,영남,1,
2026-06-20,오프라인,뷰티,기존,수도권,3,
2026-06-20,오프라인,뷰티,기존,영남,1,
2026-06-20,오프라인,뷰티,기존,호남,1,
2026-06-20,오프라인,뷰티,신규,수도권,1,
2026-06-20,오프라인,가전,기존,수도권,3,
2026-06-20,오프라인,가전,기존,영남,1,
2026-06-20,오프라인,가전,기존,호남,1,
2026-06-20,오프라인,가전,신규,수도권,1,
2026-06-20,B2B,식품,기존,,7,
2026-06-20,B2B,식품,신규,,1,
2026-06-20,B2B,생활용품,기존,,6,
2026-06-20,B2B,뷰티,기존,,2,
2026-06-20,B2B,가전,기존,,11,
2026-06-20,B2B,가전,신규,,2,
2026-06-21,온라인,식품,기존,,16,3200
2026-06-21,온라인,식품,신규,,6,1200
2026-06-21,온라인,생활용품,기존,,9,1800
2026-06-21,온라인,생활용품,신규,,5,1000
2026-06-21,온라인,뷰티,기존,,8,1600
2026-06-21,온라인,뷰티,신규,,7,1400
2026-06-21,온라인,가전,기존,,8,1600
2026-06-21,온라인,가전,신규,,5,1000
2026-06-21,오프라인,식품,기존,수도권,9,
2026-06-21,오프라인,식품,기존,영남,5,
2026-06-21,오프라인,식품,기존,충청,3,
2026-06-21,오프라인,식품,기존,호남,2,
2026-06-21,오프라인,식품,신규,수도권,2,
2026-06-21,오프라인,식품,신규,영남,1,
2026-06-21,오프라인,식품,신규,호남,1,
2026-06-21,오프라인,생활용품,기존,수도권,7,
2026-06-21,오프라인,생활용품,기존,영남,4,
2026-06-21,오프라인,생활용품,기존,충청,1,
2026-06-21,오프라인,생활용품,기존,호남,1,
2026-06-21,오프라인,생활용품,신규,수도권,1,
2026-06-21,오프라인,생활용품,신규,영남,1,
2026-06-21,오프라인,뷰티,기존,수도권,3,
2026-06-21,오프라인,뷰티,기존,영남,2,
2026-06-21,오프라인,뷰티,기존,호남,1,
2026-06-21,오프라인,뷰티,신규,수도권,1,
2026-06-21,오프라인,뷰티,신규,영남,1,
2026-06-21,오프라인,가전,기존,수도권,3,
2026-06-21,오프라인,가전,기존,영남,1,
2026-06-21,오프라인,가전,기존,호남,1,
2026-06-21,오프라인,가전,신규,수도권,1,
2026-06-21,B2B,식품,기존,,7,
2026-06-21,B2B,식품,신규,,1,
2026-06-21,B2B,생활용품,기존,,7,
2026-06-21,B2B,생활용품,신규,,1,
2026-06-21,B2B,뷰티,기존,,1,
2026-06-21,B2B,가전,기존,,11,
2026-06-21,B2B,가전,신규,,1,
2026-06-22,온라인,식품,기존,,15,3000
2026-06-22,온라인,식품,신규,,5,1000
2026-06-22,온라인,생활용품,기존,,9,1800
2026-06-22,온라인,생활용품,신규,,5,1000
2026-06-22,온라인,뷰티,기존,,8,1600
2026-06-22,온라인,뷰티,신규,,6,1200
2026-06-22,온라인,가전,기존,,8,1600
2026-06-22,온라인,가전,신규,,4,800
2026-06-22,오프라인,식품,기존,수도권,9,
2026-06-22,오프라인,식품,기존,영남,5,
2026-06-22,오프라인,식품,기존,충청,3,
2026-06-22,오프라인,식품,기존,호남,3,
2026-06-22,오프라인,식품,신규,수도권,2,
2026-06-22,오프라인,식품,신규,영남,1,
2026-06-22,오프라인,생활용품,기존,수도권,6,
2026-06-22,오프라인,생활용품,기존,영남,3,
2026-06-22,오프라인,생활용품,기존,충청,1,
2026-06-22,오프라인,생활용품,기존,호남,2,
2026-06-22,오프라인,생활용품,신규,수도권,1,
2026-06-22,오프라인,생활용품,신규,영남,1,
2026-06-22,오프라인,뷰티,기존,수도권,3,
2026-06-22,오프라인,뷰티,기존,영남,1,
2026-06-22,오프라인,뷰티,기존,호남,1,
2026-06-22,오프라인,뷰티,신규,수도권,1,
2026-06-22,오프라인,가전,기존,수도권,3,
2026-06-22,오프라인,가전,기존,영남,1,
2026-06-22,오프라인,가전,기존,호남,1,
2026-06-22,B2B,식품,기존,,7,
2026-06-22,B2B,식품,신규,,1,
2026-06-22,B2B,생활용품,기존,,7,
2026-06-22,B2B,생활용품,신규,,1,
2026-06-22,B2B,뷰티,기존,,1,
2026-06-22,B2B,뷰티,신규,,1,
2026-06-22,B2B,가전,기존,,12,
2026-06-22,B2B,가전,신규,,2,
2026-06-23,온라인,식품,기존,,14,2800
2026-06-23,온라인,식품,신규,,5,1000
2026-06-23,온라인,생활용품,기존,,9,1800
2026-06-23,온라인,생활용품,신규,,5,1000
2026-06-23,온라인,뷰티,기존,,8,1600
2026-06-23,온라인,뷰티,신규,,6,1200
2026-06-23,온라인,가전,기존,,7,1400
2026-06-23,온라인,가전,신규,,4,800
2026-06-23,오프라인,식품,기존,수도권,9,
2026-06-23,오프라인,식품,기존,영남,5,
2026-06-23,오프라인,식품,기존,충청,2,
2026-06-23,오프라인,식품,기존,호남,2,
2026-06-23,오프라인,식품,신규,수도권,2,
2026-06-23,오프라인,식품,신규,영남,1,
2026-06-23,오프라인,생활용품,기존,수도권,7,
2026-06-23,오프라인,생활용품,기존,영남,3,
2026-06-23,오프라인,생활용품,기존,충청,1,
2026-06-23,오프라인,생활용품,기존,호남,2,
2026-06-23,오프라인,생활용품,신규,수도권,1,
2026-06-23,오프라인,생활용품,신규,영남,1,
2026-06-23,오프라인,뷰티,기존,수도권,3,
2026-06-23,오프라인,뷰티,기존,영남,1,
2026-06-23,오프라인,뷰티,기존,호남,1,
2026-06-23,오프라인,뷰티,신규,수도권,1,
2026-06-23,오프라인,뷰티,신규,영남,1,
2026-06-23,오프라인,가전,기존,수도권,3,
2026-06-23,오프라인,가전,기존,영남,1,
2026-06-23,오프라인,가전,기존,호남,1,
2026-06-23,오프라인,가전,신규,수도권,1,
2026-06-23,B2B,식품,기존,,7,
2026-06-23,B2B,식품,신규,,1,
2026-06-23,B2B,생활용품,기존,,7,
2026-06-23,B2B,생활용품,신규,,1,
2026-06-23,B2B,뷰티,기존,,1,
2026-06-23,B2B,뷰티,신규,,1,
2026-06-23,B2B,가전,기존,,11,
2026-06-23,B2B,가전,신규,,1,
2026-06-24,온라인,식품,기존,,14,2800
2026-06-24,온라인,식품,신규,,5,1000
2026-06-24,온라인,생활용품,기존,,9,1800
2026-06-24,온라인,생활용품,신규,,5,1000
2026-06-24,온라인,뷰티,기존,,8,1600
2026-06-24,온라인,뷰티,신규,,7,1400
2026-06-24,온라인,가전,기존,,8,1600
2026-06-24,온라인,가전,신규,,4,800
2026-06-24,오프라인,식품,기존,수도권,9,
2026-06-24,오프라인,식품,기존,영남,5,
2026-06-24,오프라인,식품,기존,충청,2,
2026-06-24,오프라인,식품,기존,호남,2,
2026-06-24,오프라인,식품,신규,수도권,2,
2026-06-24,오프라인,식품,신규,영남,1,
2026-06-24,오프라인,생활용품,기존,수도권,7,
2026-06-24,오프라인,생활용품,기존,영남,3,
2026-06-24,오프라인,생활용품,기존,충청,1,
2026-06-24,오프라인,생활용품,기존,호남,2,
2026-06-24,오프라인,생활용품,신규,수도권,1,
2026-06-24,오프라인,생활용품,신규,영남,1,
2026-06-24,오프라인,뷰티,기존,수도권,3,
2026-06-24,오프라인,뷰티,기존,영남,1,
2026-06-24,오프라인,뷰티,기존,호남,1,
2026-06-24,오프라인,뷰티,신규,수도권,1,
2026-06-24,오프라인,가전,기존,수도권,3,
2026-06-24,오프라인,가전,기존,영남,1,
2026-06-24,오프라인,가전,기존,호남,1,
2026-06-24,B2B,식품,기존,,7,
2026-06-24,B2B,식품,신규,,1,
2026-06-24,B2B,생활용품,기존,,7,
2026-06-24,B2B,생활용품,신규,,1,
2026-06-24,B2B,뷰티,기존,,1,
2026-06-24,B2B,가전,기존,,11,
2026-06-24,B2B,가전,신규,,1,
2026-06-25,온라인,식품,기존,,15,3000
2026-06-25,온라인,식품,신규,,5,1000
2026-06-25,온라인,생활용품,기존,,10,2000
2026-06-25,온라인,생활용품,신규,,5,1000
2026-06-25,온라인,뷰티,기존,,8,1600
2026-06-25,온라인,뷰티,신규,,6,1200
2026-06-25,온라인,가전,기존,,7,1400
2026-06-25,온라인,가전,신규,,4,800
2026-06-25,오프라인,식품,기존,수도권,9,
2026-06-25,오프라인,식품,기존,영남,5,
2026-06-25,오프라인,식품,기존,충청,3,
2026-06-25,오프라인,식품,기존,호남,2,
2026-06-25,오프라인,식품,신규,수도권,2,
2026-06-25,오프라인,식품,신규,영남,1,
2026-06-25,오프라인,생활용품,기존,수도권,7,
2026-06-25,오프라인,생활용품,기존,영남,4,
2026-06-25,오프라인,생활용품,기존,충청,1,
2026-06-25,오프라인,생활용품,기존,호남,1,
2026-06-25,오프라인,생활용품,신규,수도권,1,
2026-06-25,오프라인,생활용품,신규,영남,1,
2026-06-25,오프라인,뷰티,기존,수도권,3,
2026-06-25,오프라인,뷰티,기존,영남,2,
2026-06-25,오프라인,뷰티,기존,호남,1,
2026-06-25,오프라인,뷰티,신규,수도권,1,
2026-06-25,오프라인,뷰티,신규,영남,1,
2026-06-25,오프라인,가전,기존,수도권,3,
2026-06-25,오프라인,가전,기존,영남,1,
2026-06-25,오프라인,가전,기존,호남,1,
2026-06-25,B2B,식품,기존,,8,
2026-06-25,B2B,식품,신규,,1,
2026-06-25,B2B,생활용품,기존,,7,
2026-06-25,B2B,생활용품,신규,,1,
2026-06-25,B2B,뷰티,기존,,2,
2026-06-25,B2B,가전,기존,,12,
2026-06-25,B2B,가전,신규,,2,
2026-06-26,온라인,식품,기존,,15,3000
2026-06-26,온라인,식품,신규,,5,1000
2026-06-26,온라인,생활용품,기존,,9,1800
2026-06-26,온라인,생활용품,신규,,5,1000
2026-06-26,온라인,뷰티,기존,,8,1600
2026-06-26,온라인,뷰티,신규,,7,1400
2026-06-26,온라인,가전,기존,,7,1400
2026-06-26,온라인,가전,신규,,4,800
2026-06-26,오프라인,식품,기존,수도권,9,
2026-06-26,오프라인,식품,기존,영남,5,
2026-06-26,오프라인,식품,기존,충청,2,
2026-06-26,오프라인,식품,기존,호남,2,
2026-06-26,오프라인,식품,신규,수도권,2,
2026-06-26,오프라인,식품,신규,영남,1,
2026-06-26,오프라인,생활용품,기존,수도권,7,
2026-06-26,오프라인,생활용품,기존,영남,4,
2026-06-26,오프라인,생활용품,기존,충청,1,
2026-06-26,오프라인,생활용품,기존,호남,1,
2026-06-26,오프라인,생활용품,신규,수도권,1,
2026-06-26,오프라인,생활용품,신규,영남,1,
2026-06-26,오프라인,뷰티,기존,수도권,3,
2026-06-26,오프라인,뷰티,기존,영남,2,
2026-06-26,오프라인,뷰티,기존,호남,1,
2026-06-26,오프라인,뷰티,신규,수도권,1,
2026-06-26,오프라인,뷰티,신규,영남,1,
2026-06-26,오프라인,가전,기존,수도권,3,
2026-06-26,오프라인,가전,기존,영남,1,
2026-06-26,오프라인,가전,기존,호남,1,
2026-06-26,오프라인,가전,신규,수도권,1,
2026-06-26,B2B,식품,기존,,7,
2026-06-26,B2B,식품,신규,,1,
2026-06-26,B2B,생활용품,기존,,6,
2026-06-26,B2B,생활용품,신규,,1,
2026-06-26,B2B,뷰티,기존,,2,
2026-06-26,B2B,가전,기존,,11,
2026-06-26,B2B,가전,신규,,2,
2026-06-27,온라인,식품,기존,,15,3000
2026-06-27,온라인,식품,신규,,6,1200
2026-06-27,온라인,생활용품,기존,,9,1800
2026-06-27,온라인,생활용품,신규,,5,1000
2026-06-27,온라인,뷰티,기존,,8,1600
2026-06-27,온라인,뷰티,신규,,7,1400
2026-06-27,온라인,가전,기존,,8,1600
2026-06-27,온라인,가전,신규,,4,800
2026-06-27,오프라인,식품,기존,수도권,9,
2026-06-27,오프라인,식품,기존,영남,5,
2026-06-27,오프라인,식품,기존,충청,2,
2026-06-27,오프라인,식품,기존,호남,2,
2026-06-27,오프라인,식품,신규,수도권,2,
2026-06-27,오프라인,식품,신규,영남,1,
2026-06-27,오프라인,식품,신규,호남,1,
2026-06-27,오프라인,생활용품,기존,수도권,7,
2026-06-27,오프라인,생활용품,기존,영남,4,
2026-06-27,오프라인,생활용품,기존,충청,1,
2026-06-27,오프라인,생활용품,기존,호남,1,
2026-06-27,오프라인,생활용품,신규,수도권,1,
2026-06-27,오프라인,생활용품,신규,영남,1,
2026-06-27,오프라인,뷰티,기존,수도권,3,
2026-06-27,오프라인,뷰티,기존,영남,2,
2026-06-27,오프라인,뷰티,기존,호남,1,
2026-06-27,오프라인,뷰티,신규,수도권,1,
2026-06-27,오프라인,뷰티,신규,영남,1,
2026-06-27,오프라인,가전,기존,수도권,3,
2026-06-27,오프라인,가전,기존,영남,1,
2026-06-27,오프라인,가전,기존,호남,1,
2026-06-27,오프라인,가전,신규,수도권,1,
2026-06-27,B2B,식품,기존,,7,
2026-06-27,B2B,식품,신규,,1,
2026-06-27,B2B,생활용품,기존,,6,
2026-06-27,B2B,뷰티,기존,,2,
2026-06-27,B2B,뷰티,신규,,1,
2026-06-27,B2B,가전,기존,,12,
2026-06-27,B2B,가전,신규,,1,
2026-06-28,온라인,식품,기존,,14,2800
2026-06-28,온라인,식품,신규,,6,1200
2026-06-28,온라인,생활용품,기존,,10,2000
2026-06-28,온라인,생활용품,신규,,5,1000
2026-06-28,온라인,뷰티,기존,,8,1600
2026-06-28,온라인,뷰티,신규,,6,1200
2026-06-28,온라인,가전,기존,,7,1400
2026-06-28,온라인,가전,신규,,4,800
2026-06-28,오프라인,식품,기존,수도권,9,
2026-06-28,오프라인,식품,기존,영남,5,
2026-06-28,오프라인,식품,기존,충청,1,
2026-06-28,오프라인,식품,기존,호남,2,
2026-06-28,오프라인,식품,신규,수도권,2,
2026-06-28,오프라인,식품,신규,영남,1,
2026-06-28,오프라인,생활용품,기존,수도권,7,
2026-06-28,오프라인,생활용품,기존,영남,4,
2026-06-28,오프라인,생활용품,기존,충청,1,
2026-06-28,오프라인,생활용품,기존,호남,1,
2026-06-28,오프라인,생활용품,신규,수도권,1,
2026-06-28,오프라인,생활용품,신규,영남,1,
2026-06-28,오프라인,뷰티,기존,수도권,3,
2026-06-28,오프라인,뷰티,기존,영남,2,
2026-06-28,오프라인,뷰티,기존,호남,1,
2026-06-28,오프라인,뷰티,신규,수도권,1,
2026-06-28,오프라인,뷰티,신규,영남,1,
2026-06-28,오프라인,가전,기존,수도권,3,
2026-06-28,오프라인,가전,기존,영남,2,
2026-06-28,오프라인,가전,기존,호남,1,
2026-06-28,오프라인,가전,신규,수도권,1,
2026-06-28,B2B,식품,기존,,7,
2026-06-28,B2B,식품,신규,,1,
2026-06-28,B2B,생활용품,기존,,7,
2026-06-28,B2B,생활용품,신규,,1,
2026-06-28,B2B,뷰티,기존,,1,
2026-06-28,B2B,가전,기존,,11,
2026-06-28,B2B,가전,신규,,1,
2026-06-29,온라인,식품,기존,,15,3000
2026-06-29,온라인,식품,신규,,5,1000
2026-06-29,온라인,생활용품,기존,,9,1800
2026-06-29,온라인,생활용품,신규,,5,1000
2026-06-29,온라인,뷰티,기존,,8,1600
2026-06-29,온라인,뷰티,신규,,6,1200
2026-06-29,온라인,가전,기존,,8,1600
2026-06-29,온라인,가전,신규,,4,800
2026-06-29,오프라인,식품,기존,수도권,9,
2026-06-29,오프라인,식품,기존,영남,5,
2026-06-29,오프라인,식품,기존,충청,4,
2026-06-29,오프라인,식품,기존,호남,2,
2026-06-29,오프라인,식품,신규,수도권,2,
2026-06-29,오프라인,식품,신규,영남,1,
2026-06-29,오프라인,식품,신규,호남,1,
2026-06-29,오프라인,생활용품,기존,수도권,7,
2026-06-29,오프라인,생활용품,기존,영남,4,
2026-06-29,오프라인,생활용품,기존,충청,1,
2026-06-29,오프라인,생활용품,기존,호남,1,
2026-06-29,오프라인,생활용품,신규,수도권,2,
2026-06-29,오프라인,생활용품,신규,영남,1,
2026-06-29,오프라인,뷰티,기존,수도권,3,
2026-06-29,오프라인,뷰티,기존,영남,2,
2026-06-29,오프라인,뷰티,기존,호남,1,
2026-06-29,오프라인,뷰티,신규,수도권,1,
2026-06-29,오프라인,뷰티,신규,영남,1,
2026-06-29,오프라인,가전,기존,수도권,3,
2026-06-29,오프라인,가전,기존,영남,2,
2026-06-29,오프라인,가전,기존,호남,1,
2026-06-29,오프라인,가전,신규,수도권,1,
2026-06-29,B2B,식품,기존,,7,
2026-06-29,B2B,식품,신규,,1,
2026-06-29,B2B,생활용품,기존,,6,
2026-06-29,B2B,생활용품,신규,,1,
2026-06-29,B2B,뷰티,기존,,1,
2026-06-29,B2B,가전,기존,,11,
2026-06-29,B2B,가전,신규,,1,
2026-06-30,온라인,식품,기존,,15,3000
2026-06-30,온라인,식품,신규,,5,1000
2026-06-30,온라인,생활용품,기존,,9,1800
2026-06-30,온라인,생활용품,신규,,4,800
2026-06-30,온라인,뷰티,기존,,8,1600
2026-06-30,온라인,뷰티,신규,,7,1400
2026-06-30,온라인,가전,기존,,8,1600
2026-06-30,온라인,가전,신규,,4,800
2026-06-30,오프라인,식품,기존,수도권,9,
2026-06-30,오프라인,식품,기존,영남,5,
2026-06-30,오프라인,식품,기존,충청,2,
2026-06-30,오프라인,식품,기존,호남,2,
2026-06-30,오프라인,식품,신규,수도권,2,
2026-06-30,오프라인,식품,신규,영남,1,
2026-06-30,오프라인,생활용품,기존,수도권,7,
2026-06-30,오프라인,생활용품,기존,영남,4,
2026-06-30,오프라인,생활용품,기존,충청,1,
2026-06-30,오프라인,생활용품,기존,호남,2,
2026-06-30,오프라인,생활용품,신규,수도권,1,
2026-06-30,오프라인,생활용품,신규,영남,1,
2026-06-30,오프라인,뷰티,기존,수도권,3,
2026-06-30,오프라인,뷰티,기존,영남,2,
2026-06-30,오프라인,뷰티,기존,호남,1,
2026-06-30,오프라인,뷰티,신규,수도권,1,
2026-06-30,오프라인,뷰티,신규,영남,1,
2026-06-30,오프라인,가전,기존,수도권,3,
2026-06-30,오프라인,가전,기존,영남,1,
2026-06-30,오프라인,가전,기존,호남,1,
2026-06-30,오프라인,가전,신규,수도권,1,
2026-06-30,B2B,식품,기존,,7,
2026-06-30,B2B,식품,신규,,1,
2026-06-30,B2B,생활용품,기존,,7,
2026-06-30,B2B,생활용품,신규,,1,
2026-06-30,B2B,뷰티,기존,,1,
2026-06-30,B2B,가전,기존,,11,
2026-06-30,B2B,가전,신규,,2,
2026-07-01,온라인,식품,기존,,15,3000
2026-07-01,온라인,식품,신규,,3,600
2026-07-01,온라인,생활용품,기존,,9,1800
2026-07-01,온라인,생활용품,신규,,3,600
2026-07-01,온라인,뷰티,기존,,9,1800
2026-07-01,온라인,뷰티,신규,,5,1000
2026-07-01,온라인,가전,기존,,7,1400
2026-07-01,온라인,가전,신규,,2,400
2026-07-01,오프라인,식품,기존,수도권,8,
2026-07-01,오프라인,식품,기존,영남,4,
2026-07-01,오프라인,식품,기존,충청,4,
2026-07-01,오프라인,식품,기존,호남,1,
2026-07-01,오프라인,식품,신규,수도권,2,
2026-07-01,오프라인,식품,신규,영남,1,
2026-07-01,오프라인,생활용품,기존,수도권,6,
2026-07-01,오프라인,생활용품,기존,영남,3,
2026-07-01,오프라인,생활용품,기존,충청,1,
2026-07-01,오프라인,생활용품,기존,호남,1,
2026-07-01,오프라인,생활용품,신규,수도권,1,
2026-07-01,오프라인,생활용품,신규,영남,1,
2026-07-01,오프라인,뷰티,기존,수도권,4,
2026-07-01,오프라인,뷰티,기존,영남,2,
2026-07-01,오프라인,뷰티,기존,호남,1,
2026-07-01,오프라인,뷰티,신규,수도권,1,
2026-07-01,오프라인,뷰티,신규,영남,1,
2026-07-01,오프라인,가전,기존,수도권,2,
2026-07-01,오프라인,가전,기존,영남,1,
2026-07-01,오프라인,가전,기존,호남,1,
2026-07-01,오프라인,가전,신규,수도권,1,
2026-07-01,B2B,식품,기존,,8,
2026-07-01,B2B,식품,신규,,1,
2026-07-01,B2B,생활용품,기존,,7,
2026-07-01,B2B,뷰티,기존,,2,
2026-07-01,B2B,가전,기존,,12,
2026-07-01,B2B,가전,신규,,1,
2026-07-02,온라인,식품,기존,,14,2800
2026-07-02,온라인,식품,신규,,3,600
2026-07-02,온라인,생활용품,기존,,10,2000
2026-07-02,온라인,생활용품,신규,,3,600
2026-07-02,온라인,뷰티,기존,,10,2000
2026-07-02,온라인,뷰티,신규,,4,800
2026-07-02,온라인,가전,기존,,6,1200
2026-07-02,온라인,가전,신규,,2,400
2026-07-02,오프라인,식품,기존,수도권,8,
2026-07-02,오프라인,식품,기존,영남,4,
2026-07-02,오프라인,식품,기존,충청,5,
2026-07-02,오프라인,식품,기존,호남,1,
2026-07-02,오프라인,식품,신규,수도권,2,
2026-07-02,오프라인,식품,신규,영남,1,
2026-07-02,오프라인,생활용품,기존,수도권,7,
2026-07-02,오프라인,생활용품,기존,영남,3,
2026-07-02,오프라인,생활용품,기존,충청,1,
2026-07-02,오프라인,생활용품,기존,호남,1,
2026-07-02,오프라인,생활용품,신규,수도권,1,
2026-07-02,오프라인,뷰티,기존,수도권,4,
2026-07-02,오프라인,뷰티,기존,영남,2,
2026-07-02,오프라인,뷰티,기존,호남,1,
2026-07-02,오프라인,뷰티,신규,수도권,1,
2026-07-02,오프라인,뷰티,신규,영남,1,
2026-07-02,오프라인,가전,기존,수도권,2,
2026-07-02,오프라인,가전,기존,영남,1,
2026-07-02,오프라인,가전,기존,호남,1,
2026-07-02,오프라인,가전,신규,수도권,1,
2026-07-02,B2B,식품,기존,,8,
2026-07-02,B2B,식품,신규,,1,
2026-07-02,B2B,생활용품,기존,,7,
2026-07-02,B2B,뷰티,기존,,2,
